time,longitude,latitude,tp,u10,v10,r,t2m,fwi
1986-03-19 12:00:00,18.25,40.5,0.0016097729,1.3922458,-2.2633035,63.272984,282.36594,0.2199707
1986-03-20 12:00:00,18.25,40.5,0.0011213548,-1.00967,-1.8474245,55.172047,282.7227,0.36315918
1986-03-21 12:00:00,18.25,40.5,0.00022259401,-1.7802992,-1.682432,55.57191,283.50635,0.6779785
1986-03-22 12:00:00,18.25,40.5,0.006209748,-2.6470253,2.6001012,78.260895,285.1508,0.2939453
1986-03-23 12:00:00,18.25,40.5,0.0092880335,-3.2724602,4.864734,85.50836,285.04892,0.09033203
1986-03-24 12:00:00,18.25,40.5,0.0012684765,0.5366213,2.481761,78.26502,284.3684,0.29907227
1986-03-25 12:00:00,18.25,40.5,0.0,-0.2826264,5.402487,74.5787,287.1348,2.5067139
1986-03-26 12:00:00,18.25,40.5,9.187497e-07,-2.672252,7.6656556,79.51494,289.14648,5.944824
1986-03-27 12:00:00,18.25,40.5,0.010464063,-1.448958,6.6835136,84.45751,288.47556,0.037963867
1986-03-28 12:00:00,18.25,40.5,0.0055526793,-1.0290958,-2.4944773,83.25976,287.88022,0.10449219
1986-03-29 12:00:00,18.25,40.5,1.4352612e-05,1.3919932,-2.0784822,71.83326,287.69397,0.17272949
1986-03-30 12:00:00,18.25,40.5,-2.7939677e-09,0.50679564,-1.5797553,55.55659,288.38852,0.83044434
1986-03-31 12:00:00,18.25,40.5,-2.7939677e-09,1.744892,-2.3760738,67.54299,288.02774,1.8886719
1986-04-01 12:00:00,18.25,40.5,-2.7939677e-09,0.22214453,-0.91079706,56.528828,287.10367,1.3829346
1986-04-02 12:00:00,18.25,40.5,-2.7939677e-09,-0.6221345,-0.2611414,57.934795,287.80917,1.7902832
1986-04-03 12:00:00,18.25,40.5,0.0,-1.0427293,2.425383,62.02072,288.06937,5.5234375
1986-04-04 12:00:00,18.25,40.5,2.3376662e-05,-1.3411522,4.228176,73.91575,288.52005,5.753418
1986-04-05 12:00:00,18.25,40.5,0.0003103856,-1.838116,-0.07705498,54.87318,289.32956,4.7938232
1986-04-06 12:00:00,18.25,40.5,5.5879354e-09,-0.20573072,-0.66788,38.00156,289.09836,3.97937
1986-04-07 12:00:00,18.25,40.5,0.0,-0.8924036,0.6597945,41.515762,289.75073,5.621216
1986-04-08 12:00:00,18.25,40.5,-5.5879354e-09,-0.53035814,2.5798109,42.782734,290.2313,7.967041
1986-04-09 12:00:00,18.25,40.5,-5.5879354e-09,-0.8590522,5.011845,59.593094,290.89413,11.10144
1986-04-10 12:00:00,18.25,40.5,0.0007679267,2.9707334,2.3694868,63.959423,288.89368,9.553223
1986-04-11 12:00:00,18.25,40.5,0.00030647824,2.1919167,2.761423,53.02011,287.51184,11.417847
1986-04-12 12:00:00,18.25,40.5,0.00057687936,-2.257594,4.7203956,73.26226,289.85452,7.8930664
1986-04-13 12:00:00,18.25,40.5,0.0011535399,-0.07875379,1.2837973,74.534676,287.96884,8.70813
1986-04-14 12:00:00,18.25,40.5,0.0015084022,4.4521003,0.39002785,64.13605,285.63638,11.222412
1986-04-15 12:00:00,18.25,40.5,0.00018730015,1.2601581,-1.0920303,58.5984,283.85925,9.781006
1986-04-16 12:00:00,18.25,40.5,0.0005259407,-1.6960373,5.1708474,70.672585,287.995,12.755005
1986-04-17 12:00:00,18.25,40.5,2.8084032e-06,0.041090887,3.548939,76.935425,288.15274,7.477783
1986-04-18 12:00:00,18.25,40.5,0.00038526114,-1.5505317,4.597341,76.02465,290.098,19.179932
1986-04-19 12:00:00,18.25,40.5,0.002077646,-0.27462602,6.2709317,72.14817,290.92758,2.404663
1986-04-20 12:00:00,18.25,40.5,0.006112054,3.4005136,-0.07348321,65.59963,286.30664,0.631958
1986-04-21 12:00:00,18.25,40.5,0.002785248,2.389695,-2.2492392,59.68457,285.96942,0.68188477
1986-04-22 12:00:00,18.25,40.5,5.5879354e-09,-0.83387905,3.3447704,63.408527,287.77795,7.7856445
1986-04-23 12:00:00,18.25,40.5,5.5879354e-09,-0.7865303,4.820157,76.20163,289.10965,8.157593
1986-04-24 12:00:00,18.25,40.5,0.0,-0.41104016,2.6994183,78.84854,288.85834,6.203369
1986-04-25 12:00:00,18.25,40.5,1.8412247e-06,0.018038234,0.88742954,58.88678,287.92502,6.5300293
1986-04-26 12:00:00,18.25,40.5,-2.7939677e-09,-0.12202811,1.817627,49.495625,289.64304,11.3845215
1986-04-27 12:00:00,18.25,40.5,-5.5879354e-09,-0.9070809,4.386694,64.317245,290.5025,18.093994
1986-04-28 12:00:00,18.25,40.5,0.0008001416,-2.5616028,5.487944,50.556194,292.2781,15.719482
1986-04-29 12:00:00,18.25,40.5,0.0026138793,1.3339111,0.009125511,70.14509,288.8906,2.456543
1986-04-30 12:00:00,18.25,40.5,0.0006178925,-0.05456422,-0.8516223,60.887806,288.46365,6.9537354
1986-05-01 12:00:00,18.25,40.5,0.0016876385,1.0770998,-4.055023,78.21793,289.42062,3.781128
1986-05-02 12:00:00,18.25,40.5,0.0017656384,0.1848002,-1.3581018,72.68988,290.19983,4.548462
1986-05-03 12:00:00,18.25,40.5,6.0978346e-06,1.3294955,-3.1518838,69.54422,291.2745,5.786377
1986-05-04 12:00:00,18.25,40.5,5.758833e-06,-0.5170295,0.29135022,56.71414,291.4823,8.283203
1986-05-05 12:00:00,18.25,40.5,0.00040295348,-0.6001554,2.5948467,60.287815,291.6225,10.63269
1986-05-06 12:00:00,18.25,40.5,0.0025507268,-1.4746895,-0.003291607,79.4557,290.45834,2.810913
1986-05-07 12:00:00,18.25,40.5,0.0003611273,-1.4827935,-0.7523188,83.714806,290.39108,3.9042969
1986-05-08 12:00:00,18.25,40.5,0.0014612277,-0.8350432,1.297975,79.23636,290.6788,5.1046143
1986-05-09 12:00:00,18.25,40.5,0.0003342838,-0.07511464,3.4194756,80.42033,292.10757,7.0565186
1986-05-10 12:00:00,18.25,40.5,0.0059586773,0.575686,-2.2412074,82.33767,291.4895,5.638672
1986-05-11 12:00:00,18.25,40.5,-5.5879354e-09,0.44941187,-6.5970645,59.413837,291.7989,9.383667
1986-05-12 12:00:00,18.25,40.5,-5.5879354e-09,1.2784977,-2.9970658,62.65306,291.42722,11.556641
1986-05-13 12:00:00,18.25,40.5,-5.5879354e-09,0.0015307963,-2.5028813,48.3253,292.40457,11.490234
1986-05-14 12:00:00,18.25,40.5,-1.1175871e-08,-0.035980325,-0.56127733,47.868885,292.62552,11.774292
1986-05-15 12:00:00,18.25,40.5,-5.5879354e-09,0.07303504,3.3318233,62.78058,293.9475,14.990234
1986-05-16 12:00:00,18.25,40.5,1.4575198e-06,-0.6178408,4.159064,70.206566,293.8906,16.328247
1986-05-17 12:00:00,18.25,40.5,4.3492764e-07,-0.87239075,3.791321,75.67019,293.8309,15.390747
1986-05-18 12:00:00,18.25,40.5,1.7134007e-05,-0.8071882,0.80527943,77.40552,293.84033,14.566406
1986-05-19 12:00:00,18.25,40.5,8.086441e-06,0.8242237,-3.1111681,60.403248,294.47827,16.648193
1986-05-20 12:00:00,18.25,40.5,0.0,0.9086735,-3.337867,54.30985,294.79483,18.11499
1986-05-21 12:00:00,18.25,40.5,-5.5879354e-09,0.78836155,-2.8783953,56.87373,295.63736,17.758667
1986-05-22 12:00:00,18.25,40.5,-1.1175871e-08,-0.0020432472,-1.1887788,61.085266,295.916,13.863525
1986-05-23 12:00:00,18.25,40.5,8.164905e-06,-0.23821251,1.6999794,64.3768,297.53345,13.068726
1986-05-24 12:00:00,18.25,40.5,0.0001087212,-0.9479653,-0.2539085,76.68047,296.18716,13.442139
1986-05-25 12:00:00,18.25,40.5,0.0008378043,0.20573707,-2.7011964,79.71759,295.80984,12.400635
1986-05-26 12:00:00,18.25,40.5,0.0003399551,0.20731454,-3.1834345,75.34576,296.64786,14.057251
1986-05-27 12:00:00,18.25,40.5,0.0018954684,0.14794372,-2.4138803,57.79776,295.61752,16.974976
1986-05-28 12:00:00,18.25,40.5,5.5879354e-09,-0.5612493,-1.408214,41.41583,296.38834,17.749023
1986-05-29 12:00:00,18.25,40.5,5.5317767e-05,-0.6615067,0.17611451,48.3237,297.09967,15.225464
1986-05-30 12:00:00,18.25,40.5,0.00011023227,-0.2910144,3.762914,60.609222,298.06384,24.460083
1986-05-31 12:00:00,18.25,40.5,0.00011660345,0.5609146,1.0459675,57.884632,297.37137,19.622803
1986-06-01 12:00:00,18.25,40.5,0.00078345183,0.10351169,1.2171363,68.68082,296.4827,18.682373
1986-06-02 12:00:00,18.25,40.5,4.9643684e-05,-0.43851778,-4.2964234,63.866352,293.9827,22.66504
1986-06-03 12:00:00,18.25,40.5,0.000113357324,-0.23800199,-1.3710579,61.42868,293.27332,20.072876
1986-06-04 12:00:00,18.25,40.5,0.0003660163,0.8800288,0.26862136,64.14291,294.8065,19.7417
1986-06-05 12:00:00,18.25,40.5,0.00014308235,0.17000942,2.8316212,62.86589,296.02963,29.026611
1986-06-06 12:00:00,18.25,40.5,6.642798e-05,1.0797515,3.8049476,59.208736,297.21384,29.001465
1986-06-07 12:00:00,18.25,40.5,2.10125e-05,0.32542816,-1.2532462,63.13232,295.41605,22.008423
1986-06-08 12:00:00,18.25,40.5,0.0074148146,-0.29624557,-2.2062893,78.16739,294.6073,9.89856
1986-06-09 12:00:00,18.25,40.5,7.0050824e-05,2.5918314,-6.729664,62.824997,294.94617,23.85852
1986-06-10 12:00:00,18.25,40.5,0.00033469778,2.232858,-6.350001,65.74,295.1329,20.397217
1986-06-11 12:00:00,18.25,40.5,0.0009247046,4.211662,-5.892382,72.634735,295.34384,29.82373
1986-06-12 12:00:00,18.25,40.5,4.3543987e-06,2.7867126,-2.772782,61.344116,295.8844,14.967285
1986-06-13 12:00:00,18.25,40.5,0.00010011066,-1.0936831,0.8376426,67.37704,296.2314,25.582397
1986-06-14 12:00:00,18.25,40.5,0.00023990544,-3.1384265,4.720238,71.255005,295.6559,24.500366
1986-06-15 12:00:00,18.25,40.5,0.00028752675,-1.7135605,-0.5583959,54.51537,296.78665,22.10559
1986-06-16 12:00:00,18.25,40.5,0.0005990048,1.2386109,-3.7511244,70.42502,296.62024,23.221924
1986-06-17 12:00:00,18.25,40.5,9.5309224e-05,0.63779384,-3.2444623,72.00263,296.9833,22.561157
1986-06-18 12:00:00,18.25,40.5,1.1076685e-05,0.76609105,-3.2542794,74.23879,296.9862,22.892578
1986-06-19 12:00:00,18.25,40.5,0.00014544604,0.048627477,-3.2305033,80.75649,296.59888,20.494629
1986-06-20 12:00:00,18.25,40.5,1.8931925e-05,0.47166356,-3.105676,84.42199,296.61517,19.254395
1986-06-21 12:00:00,18.25,40.5,0.0015049432,0.18957883,-2.7295876,78.46226,295.97034,16.291748
1986-06-22 12:00:00,18.25,40.5,0.0019104169,1.4702902,-3.2972171,77.4448,296.35547,18.762817
1986-06-23 12:00:00,18.25,40.5,-5.5879354e-09,1.5635854,-3.2580435,66.72185,297.86597,19.857056
1986-06-24 12:00:00,18.25,40.5,3.3527613e-08,-0.030346632,-0.40809676,57.6622,299.494,21.370483
1986-06-25 12:00:00,18.25,40.5,1.1043623e-05,-0.5180108,-2.294515,64.96787,299.01044,23.08667
1986-06-26 12:00:00,18.25,40.5,9.259395e-05,1.6809444,-5.1842227,70.04248,298.32376,35.06201
1986-06-27 12:00:00,18.25,40.5,0.0,2.1915677,-7.0022016,53.78394,298.01144,43.95703
1986-06-28 12:00:00,18.25,40.5,4.102476e-07,1.6783662,-6.810688,54.814716,298.68832,45.161255
1986-06-29 12:00:00,18.25,40.5,0.0,2.1174428,-4.6881747,60.253094,298.24902,28.466064
1986-06-30 12:00:00,18.25,40.5,0.0003775591,-0.6443539,-0.27422652,62.50674,297.74396,22.360596
1986-07-01 12:00:00,18.25,40.5,0.0021127306,0.17666435,-2.1798284,72.76437,296.17593,13.427612
1986-07-02 12:00:00,18.25,40.5,0.003514545,1.2085062,-3.018547,76.491,295.01825,12.142334
1986-07-03 12:00:00,18.25,40.5,7.884856e-05,2.318115,-3.2137349,67.72459,296.89325,23.722046
1986-07-04 12:00:00,18.25,40.5,0.00016265782,0.8375003,-2.6595888,73.68944,296.92102,21.79248
1986-07-05 12:00:00,18.25,40.5,5.075708e-07,0.3836846,-2.9430187,72.87002,297.73495,23.902344
1986-07-06 12:00:00,18.25,40.5,0.0,-0.09784026,-0.87585735,62.569107,298.10452,20.176758
1986-07-07 12:00:00,18.25,40.5,2.0002946e-05,-0.219607,3.4956524,61.96225,299.56213,26.791992
1986-07-08 12:00:00,18.25,40.5,0.0066100475,-0.15750365,1.1088816,71.402504,299.16055,8.098877
1986-07-09 12:00:00,18.25,40.5,6.201677e-05,2.4796164,-3.9572656,65.549324,297.63135,14.27832
1986-07-10 12:00:00,18.25,40.5,2.5820453e-05,-1.5416135,-2.7325943,64.19511,298.1634,23.860352
1986-07-11 12:00:00,18.25,40.5,-5.5879354e-09,1.1073177,-4.061704,63.03249,296.9491,26.736328
1986-07-12 12:00:00,18.25,40.5,0.0,0.4466863,-3.0031574,64.27682,297.37503,27.546875
1986-07-13 12:00:00,18.25,40.5,5.5879354e-09,-0.01794365,-2.19263,64.851906,297.67508,20.13147
1986-07-14 12:00:00,18.25,40.5,2.463255e-05,-0.55863595,2.2790935,63.426373,299.3179,21.197998
1986-07-15 12:00:00,18.25,40.5,6.736582e-05,-0.53970355,3.4441192,70.495125,299.24374,19.049194
1986-07-16 12:00:00,18.25,40.5,0.0005488917,-0.16368572,-3.4884546,75.82904,298.52463,20.856201
1986-07-17 12:00:00,18.25,40.5,0.00061317114,0.881563,-3.8189304,77.287254,297.50726,19.497803
1986-07-18 12:00:00,18.25,40.5,0.0007909336,2.1519387,-3.7096262,77.27265,296.92993,18.757568
1986-07-19 12:00:00,18.25,40.5,0.000674888,1.2858108,-2.5112536,75.934105,297.4233,14.997681
1986-07-20 12:00:00,18.25,40.5,0.0010341005,-0.9995119,0.94378,70.12559,298.0761,22.370117
1986-07-21 12:00:00,18.25,40.5,0.0038819592,-1.1284362,1.513887,74.600395,297.19955,6.819824
1986-07-22 12:00:00,18.25,40.5,0.0018288251,0.924277,-3.953848,77.844475,297.3182,12.755981
1986-07-23 12:00:00,18.25,40.5,0.00016303943,2.4007547,-4.55621,76.64008,297.47992,19.92163
1986-07-24 12:00:00,18.25,40.5,0.0,0.8998037,-1.8809285,60.597137,297.9547,17.788818
1986-07-25 12:00:00,18.25,40.5,0.0,1.7443784,0.046700317,51.12946,300.895,42.661865
1986-07-26 12:00:00,18.25,40.5,0.0,2.3667943,-4.84581,60.864594,297.99487,32.496216
1986-07-27 12:00:00,18.25,40.5,0.0,-0.34556568,-2.5279033,58.39735,298.32303,24.938843
1986-07-28 12:00:00,18.25,40.5,1.4505349e-06,-1.1245211,-1.7307129,46.661102,299.85736,23.794312
1986-07-29 12:00:00,18.25,40.5,0.00015597604,0.70494896,-3.0805588,67.99402,299.17725,31.874146
1986-07-30 12:00:00,18.25,40.5,-5.5879354e-09,1.3676968,-4.945961,60.658794,299.33707,33.010986
1986-07-31 12:00:00,18.25,40.5,-5.5879354e-09,0.84837794,-3.588946,62.363483,298.68076,25.37793
1986-08-01 12:00:00,18.25,40.5,0.0,-0.95708466,0.2631998,41.87563,299.5145,22.226074
1986-08-02 12:00:00,18.25,40.5,0.0,0.19263387,0.7540366,29.99141,300.67007,25.773438
1986-08-03 12:00:00,18.25,40.5,0.0,0.19975285,-3.3514502,47.505947,300.70602,28.80249
1986-08-04 12:00:00,18.25,40.5,8.437317e-05,0.29439571,-2.729758,69.71842,300.64584,22.004395
1986-08-05 12:00:00,18.25,40.5,0.00023404602,-0.299963,-1.8285762,65.94405,300.42822,25.684082
1986-08-06 12:00:00,18.25,40.5,7.485133e-05,1.2839341,-4.3148904,67.94988,301.0342,34.7771
1986-08-07 12:00:00,18.25,40.5,2.2513792e-05,1.8795911,-5.4542556,67.15525,300.7572,32.077637
1986-08-08 12:00:00,18.25,40.5,0.0008220277,1.1171917,-3.2824848,71.81444,299.66867,19.92212
1986-08-09 12:00:00,18.25,40.5,0.0034547122,0.42854312,-1.98093,80.73947,299.14413,20.040283
1986-08-10 12:00:00,18.25,40.5,6.0014427e-06,1.0939837,-4.114532,78.02238,299.651,28.875977
1986-08-11 12:00:00,18.25,40.5,1.1175871e-08,1.533514,-4.585634,76.5448,300.46695,29.709839
1986-08-12 12:00:00,18.25,40.5,1.1175871e-08,0.75062346,-3.1070917,69.333534,299.79092,21.962769
1986-08-13 12:00:00,18.25,40.5,5.5879354e-09,-0.41756144,-0.1467718,48.881115,300.77817,20.358887
1986-08-14 12:00:00,18.25,40.5,5.5879354e-09,0.56307584,-2.1067665,61.635387,301.62704,34.610962
1986-08-15 12:00:00,18.25,40.5,0.00031524943,2.8907077,-5.607382,69.47096,300.62485,35.464844
1986-08-16 12:00:00,18.25,40.5,0.00068768207,1.4132088,-4.907768,72.9037,300.32852,24.518677
1986-08-17 12:00:00,18.25,40.5,-1.1175871e-08,0.0058127246,-2.576567,73.90356,299.4767,24.593994
1986-08-18 12:00:00,18.25,40.5,-1.1175871e-08,-0.5586677,-1.6106429,65.59748,299.3871,22.85205
1986-08-19 12:00:00,18.25,40.5,-5.5879354e-09,-0.7658902,1.9125997,59.383686,300.70865,41.36548
1986-08-20 12:00:00,18.25,40.5,-5.5879354e-09,-0.24365835,3.6887105,64.75854,301.50558,25.468506
1986-08-21 12:00:00,18.25,40.5,1.036562e-06,-0.7612257,-1.1936666,63.38617,301.16882,28.312744
1986-08-22 12:00:00,18.25,40.5,2.3753382e-06,1.4585385,-4.9041963,73.1168,300.1907,33.962402
1986-08-23 12:00:00,18.25,40.5,1.643505e-05,0.4125503,-2.000726,67.51972,299.0566,24.003052
1986-08-24 12:00:00,18.25,40.5,-5.5879354e-09,-0.7144106,4.4292583,69.23061,300.9108,40.66565
1986-08-25 12:00:00,18.25,40.5,5.7219528e-05,1.4232832,1.2001108,62.855717,300.8425,54.5531
1986-08-26 12:00:00,18.25,40.5,-5.5879354e-09,2.106753,-4.199715,64.887184,297.82202,30.59253
1986-08-27 12:00:00,18.25,40.5,0.000638457,-1.5604903,0.18630798,66.458336,297.8248,29.19226
1986-08-28 12:00:00,18.25,40.5,0.00043866225,-1.254422,2.072741,73.57547,298.52924,29.142578
1986-08-29 12:00:00,18.25,40.5,0.0,-0.7296092,3.8425324,75.5226,300.05246,33.7218
1986-08-30 12:00:00,18.25,40.5,2.396293e-06,0.46273732,0.692722,63.64157,301.03506,49.872437
1986-08-31 12:00:00,18.25,40.5,0.0,1.4248852,-6.3354163,56.25484,297.3218,44.93518
1986-09-01 12:00:00,18.25,40.5,9.540189e-05,1.8959637,-5.3468966,57.394287,296.59763,46.295776
1986-09-02 12:00:00,18.25,40.5,-1.1175871e-08,1.8920847,-5.4180408,58.71217,297.20947,48.556763
1986-09-03 12:00:00,18.25,40.5,-1.1175871e-08,2.1534567,-4.9901633,59.297077,296.66068,35.621826
1986-09-04 12:00:00,18.25,40.5,0.0,-0.006514599,-1.177847,56.339325,295.90634,24.840576
1986-09-05 12:00:00,18.25,40.5,7.23172e-06,0.063213944,-2.656481,63.95808,297.46057,42.520508
1986-09-06 12:00:00,18.25,40.5,-5.5879354e-09,1.9624008,-5.472323,62.81073,295.97342,33.297974
1986-09-07 12:00:00,18.25,40.5,-1.6763806e-08,0.6942349,-3.3886938,65.97695,295.36694,31.374512
1986-09-08 12:00:00,18.25,40.5,-1.6763806e-08,0.022214549,-2.3670259,67.14086,295.31897,23.773193
1986-09-09 12:00:00,18.25,40.5,-1.1175871e-08,-1.1970586,0.28611198,67.661095,296.44827,27.613525
1986-09-10 12:00:00,18.25,40.5,5.8496837e-05,-1.3874693,3.0081642,70.08779,297.21426,37.54663
1986-09-11 12:00:00,18.25,40.5,0.0054671657,-1.8897591,3.0432322,77.95761,296.2451,6.3084717
1986-09-12 12:00:00,18.25,40.5,0.005784097,-1.5884863,-1.4945198,78.99181,295.9817,5.652954
1986-09-13 12:00:00,18.25,40.5,0.00022198423,-0.5314836,-0.34723166,68.60728,296.48907,8.256592
1986-09-14 12:00:00,18.25,40.5,1.8632505e-05,-0.3532215,-1.4823704,73.45344,297.05405,15.682739
1986-09-15 12:00:00,18.25,40.5,-5.5879354e-09,0.782203,-3.3646243,78.08965,296.63278,20.529419
1986-09-16 12:00:00,18.25,40.5,-5.5879354e-09,0.35849902,-2.3430026,59.549725,296.50052,18.713257
1986-09-17 12:00:00,18.25,40.5,0.0,-0.19703247,-1.6150388,43.894238,297.1195,19.28003
1986-09-18 12:00:00,18.25,40.5,9.918585e-07,-0.43365073,-1.1655523,50.459198,297.5562,17.800903
1986-09-19 12:00:00,18.25,40.5,-1.1175871e-08,0.8015589,-3.184532,59.16807,297.28406,30.875854
1986-09-20 12:00:00,18.25,40.5,0.0,1.4932016,-6.4198647,63.66405,297.36996,36.57495
1986-09-21 12:00:00,18.25,40.5,0.00033984426,0.71384543,-4.6772013,64.40151,295.06967,27.243164
1986-09-22 12:00:00,18.25,40.5,3.2774173e-05,-0.19539946,-5.3530807,54.648586,295.61496,40.61902
1986-09-23 12:00:00,18.25,40.5,0.0,1.7702333,-5.0567207,69.35988,294.9825,32.50183
1986-09-24 12:00:00,18.25,40.5,0.0,1.8078524,-4.348549,73.284294,295.29337,29.37976
1986-09-25 12:00:00,18.25,40.5,1.2032222e-05,0.54636985,-1.7641159,61.882908,293.2261,23.585815
1986-09-26 12:00:00,18.25,40.5,0.0016816538,-0.8527167,1.6915716,61.29063,295.46964,19.410889
1986-09-27 12:00:00,18.25,40.5,0.0012526526,-0.31864497,2.4396915,73.8191,295.33304,10.907837
1986-09-28 12:00:00,18.25,40.5,0.0016577267,-0.83280015,0.03555864,85.1516,294.84872,7.1203613
1986-09-29 12:00:00,18.25,40.5,0.0022636969,-1.395668,-1.950332,80.50235,294.91617,6.7701416
1986-09-30 12:00:00,18.25,40.5,0.0,1.0001303,-4.569329,79.774185,294.8912,17.774658
1986-10-01 12:00:00,18.25,40.5,0.0,0.93420696,-5.4660587,72.95938,294.80826,26.206787
1986-10-02 12:00:00,18.25,40.5,0.0,0.56879413,-4.242526,62.30853,293.89682,21.606934
1986-10-03 12:00:00,18.25,40.5,-5.5879354e-09,1.3289102,-3.8136978,75.786194,293.24408,28.589722
1986-10-04 12:00:00,18.25,40.5,-5.5879354e-09,1.5272384,-3.380943,77.494225,292.98267,22.362183
1986-10-05 12:00:00,18.25,40.5,0.0,0.7914748,-2.7591858,82.31195,293.5233,21.549316
1986-10-06 12:00:00,18.25,40.5,5.5879354e-09,1.217073,-3.6023033,84.1807,294.64188,19.426758
1986-10-07 12:00:00,18.25,40.5,1.1175871e-08,0.3244423,-2.241646,61.164875,293.43332,16.525757
1986-10-08 12:00:00,18.25,40.5,8.381903e-09,0.5355173,-2.2669103,78.82459,293.12024,17.555908
1986-10-09 12:00:00,18.25,40.5,0.00022511603,0.12440997,-2.1598148,73.17129,294.3651,20.028687
1986-10-10 12:00:00,18.25,40.5,0.0013227465,1.4334278,-3.7725933,68.199745,294.14404,18.245361
1986-10-11 12:00:00,18.25,40.5,5.140202e-05,-0.29693875,-1.9863762,71.15369,292.67325,17.513
1986-10-12 12:00:00,18.25,40.5,-1.1175871e-08,0.6128309,-2.998907,69.82045,292.86295,30.139282
1986-10-13 12:00:00,18.25,40.5,8.607283e-06,1.7357612,-4.31778,75.78647,293.98505,21.605713
1986-10-14 12:00:00,18.25,40.5,0.00029584114,-0.22938754,-0.36201036,74.46571,293.55557,14.508667
1986-10-15 12:00:00,18.25,40.5,0.0019164761,0.73136157,-0.24295682,77.96137,291.9618,6.1098633
1986-10-16 12:00:00,18.25,40.5,0.0032243868,-2.4573467,1.5769262,76.44141,290.9253,5.2387695
1986-10-17 12:00:00,18.25,40.5,5.5879354e-09,-1.1092685,-3.282265,49.30252,291.06107,15.518311
1986-10-18 12:00:00,18.25,40.5,0.0,0.4012946,-3.0741704,58.49046,290.82428,15.822632
1986-10-19 12:00:00,18.25,40.5,0.0,-0.9902894,1.2272068,52.80336,290.8245,27.401367
1986-10-20 12:00:00,18.25,40.5,0.00026437873,0.87108165,4.1320915,70.31362,293.77945,16.010864
1986-10-21 12:00:00,18.25,40.5,0.00042862585,2.118698,2.532238,65.36436,294.34314,23.74939
1986-10-22 12:00:00,18.25,40.5,0.00035262713,1.4329295,-1.6424612,77.3642,292.98853,20.633911
1986-10-23 12:00:00,18.25,40.5,-1.1175871e-08,-0.083218016,4.2639775,73.75964,293.85703,23.273071
1986-10-24 12:00:00,18.25,40.5,0.00013220962,-0.4400743,5.1535397,75.87201,294.87466,25.464966
1986-10-25 12:00:00,18.25,40.5,0.004364783,3.701917,-3.8921604,71.03501,290.20975,4.6328125
1986-10-26 12:00:00,18.25,40.5,0.00054126885,-1.2500705,1.7785983,64.972404,288.82162,12.929565
1986-10-27 12:00:00,18.25,40.5,0.0075268066,-0.42114648,3.1827202,80.95673,289.99475,0.62475586
1986-10-28 12:00:00,18.25,40.5,0.012443352,-1.879344,0.13685511,79.385124,289.33545,0.072021484
1986-10-29 12:00:00,18.25,40.5,0.009716769,-3.464096,-3.4486496,74.195244,291.29138,0.19604492
1986-10-30 12:00:00,18.25,40.5,0.0052226787,-2.0970175,-3.5454953,75.675964,291.29858,0.3692627
1986-10-31 12:00:00,18.25,40.5,0.0003809021,1.5455996,-4.622421,81.28739,290.5919,1.2247314
1986-11-01 12:00:00,18.25,40.5,0.0009448058,1.9489678,-4.138064,81.34297,289.77106,1.6599731
1986-11-02 12:00:00,18.25,40.5,0.00024108682,1.3132439,-1.4623891,75.15625,288.30307,1.4118652
1986-11-03 12:00:00,18.25,40.5,0.00022493955,-1.6133314,3.0294008,73.77163,290.51038,6.5474854
1986-11-04 12:00:00,18.25,40.5,0.023043035,-3.0924084,3.692108,88.43024,288.5227,0.033447266
1986-11-05 12:00:00,18.25,40.5,0.012806771,-4.091043,-4.264668,74.34821,288.01437,0.21264648
1986-11-06 12:00:00,18.25,40.5,0.0,0.78853774,-5.150916,61.604504,286.99127,1.2736816
1986-11-07 12:00:00,18.25,40.5,0.0,0.93090695,-5.261226,57.3806,287.61072,6.6746826
1986-11-08 12:00:00,18.25,40.5,0.0,0.8303003,-5.829027,48.31668,287.209,7.1516113
1986-11-09 12:00:00,18.25,40.5,2.7939677e-09,1.4423357,-2.3196642,63.394287,285.82864,4.134033
1986-11-10 12:00:00,18.25,40.5,1.1801254e-05,1.3184584,-1.8251282,76.804634,286.9652,4.8432617
1986-11-11 12:00:00,18.25,40.5,1.5682075e-05,1.0629264,-1.9124689,70.36155,287.37674,3.923706
1986-11-12 12:00:00,18.25,40.5,1.002755e-05,-0.36743918,-0.8403452,69.75853,287.51294,3.3898315
1986-11-13 12:00:00,18.25,40.5,1.1018943e-05,-0.29730567,-1.5376772,74.351845,287.41348,4.1029663
1986-11-14 12:00:00,18.25,40.5,4.4703484e-07,-1.9886321,-0.18548435,74.29937,287.41797,5.9761963
1986-11-15 12:00:00,18.25,40.5,5.385978e-05,-1.5596366,2.8087027,74.20583,288.9841,7.861206
1986-11-16 12:00:00,18.25,40.5,4.4023152e-05,-1.2195535,1.0499841,76.98424,288.63992,4.768799
1986-11-17 12:00:00,18.25,40.5,6.236462e-05,0.6526536,-2.8208153,83.90008,288.56796,6.5286865
1986-11-18 12:00:00,18.25,40.5,4.2361207e-06,-0.1380217,-1.2397932,83.294586,287.6581,3.6743164
1986-11-19 12:00:00,18.25,40.5,0.00020872988,-0.07739604,-1.9286633,80.49273,287.21045,5.286865
1986-11-20 12:00:00,18.25,40.5,9.3631446e-05,0.26522014,-1.2435368,78.42919,286.49985,3.9312744
